entity_id,entity_type,fiware_servicepath,temperature_1,time_index
mkr1300-14004-01,Waste,/rabanales,13.0,1573773870000
mkr1300-14004-01,Waste,/rabanales,13.0,1573774221000
mkr1300-14004-01,Waste,/rabanales,13.0,1573774487000
mkr1300-14004-01,Waste,/rabanales,13.0,1573774620000
mkr1300-14004-01,Waste,/rabanales,13.0,1573774832000
mkr1300-14004-01,Waste,/rabanales,13.0,1573778494000
mkr1300-14004-01,Waste,/rabanales,13.0,1573778881000
mkr1300-14004-01,Waste,/rabanales,13.0,1573779227000
mkr1300-14004-01,Waste,/rabanales,13.0,1573779499000
mkr1300-14004-01,Waste,/rabanales,13.0,1573780931000
mkr1300-14004-01,Waste,/rabanales,13.0,1573781542000
mkr1300-14004-01,Waste,/rabanales,13.0,1573781675000
mkr1300-14004-01,Waste,/rabanales,13.0,1573781931000
mkr1300-14004-01,Waste,/rabanales,13.0,1573781938000
mkr1300-14004-01,Waste,/rabanales,13.0,1573785458000
mkr1300-14004-01,Waste,/rabanales,13.0,1573785597000
mkr1300-14004-01,Waste,/rabanales,13.0,1573785810000
mkr1300-14004-01,Waste,/rabanales,13.0,1573786074000
mkr1300-14004-01,Waste,/rabanales,13.0,1573786684000
mkr1300-14004-01,Waste,/rabanales,13.0,1573787156000
mkr1300-14004-01,Waste,/rabanales,13.0,1573787161000
mkr1300-14004-01,Waste,/rabanales,13.0,1573787288000
mkr1300-14004-01,Waste,/rabanales,13.0,1573787292000
mkr1300-14004-01,Waste,/rabanales,13.0,1573790953000
mkr1300-14004-01,Waste,/rabanales,13.0,1573791086000
mkr1300-14004-01,Waste,/rabanales,13.0,1573791294000
mkr1300-14004-01,Waste,/rabanales,13.0,1573791432000
mkr1300-14004-01,Waste,/rabanales,13.0,1573791557000
mkr1300-14004-01,Waste,/rabanales,13.0,1573792042000
mkr1300-14004-01,Waste,/rabanales,13.0,1573792175000
mkr1300-14004-01,Waste,/rabanales,13.0,1573792916000
mkr1300-14004-01,Waste,/rabanales,13.0,1573792514000
mkr1300-14004-01,Waste,/rabanales,13.0,1573796180000
mkr1300-14004-01,Waste,/rabanales,13.0,1573796569000
mkr1300-14004-01,Waste,/rabanales,13.0,1573796577000
mkr1300-14004-01,Waste,/rabanales,13.0,1573797047000
mkr1300-14004-01,Waste,/rabanales,13.0,1573797180000
mkr1300-14004-01,Waste,/rabanales,13.0,1573797796000
mkr1300-14004-01,Waste,/rabanales,13.0,1573798003000
mkr1300-14004-01,Waste,/rabanales,13.0,1573798267000
mkr1300-14004-01,Waste,/rabanales,13.0,1573798407000
mkr1300-14004-01,Waste,/rabanales,14.0,1573801664000
mkr1300-14004-01,Waste,/rabanales,14.0,1573801928000
mkr1300-14004-01,Waste,/rabanales,14.0,1573802072000
mkr1300-14004-01,Waste,/rabanales,13.0,1573802283000
mkr1300-14004-01,Waste,/rabanales,14.0,1573803155000
mkr1300-14004-01,Waste,/rabanales,13.0,1573803634000
mkr1300-14004-01,Waste,/rabanales,13.0,1573805109000
mkr1300-14004-01,Waste,/rabanales,13.0,1573805721000
mkr1300-14004-01,Waste,/rabanales,13.0,1573804714000
mkr1300-14004-01,Waste,/rabanales,13.0,1573812645000
mkr1300-14004-01,Waste,/rabanales,13.0,1573810470000
mkr1300-14004-01,Waste,/rabanales,13.0,1573810477000
mkr1300-14004-01,Waste,/rabanales,13.0,1573810821000
mkr1300-14004-01,Waste,/rabanales,13.0,1573811557000
mkr1300-14004-01,Waste,/rabanales,13.0,1573811563000
mkr1300-14004-01,Waste,/rabanales,13.0,1573812305000
mkr1300-14004-01,Waste,/rabanales,13.0,1573812437000
mkr1300-14004-01,Waste,/rabanales,13.0,1573813664000
mkr1300-14004-01,Waste,/rabanales,13.0,1573818886000
mkr1300-14004-01,Waste,/rabanales,13.0,1573819755000
mkr1300-14004-01,Waste,/rabanales,13.0,1573819967000
mkr1300-14004-01,Waste,/rabanales,13.0,1573820844000
mkr1300-14004-01,Waste,/rabanales,13.0,1573821321000
mkr1300-14004-01,Waste,/rabanales,14.0,1573823143000
mkr1300-14004-01,Waste,/rabanales,14.0,1573823151000
mkr1300-14004-01,Waste,/rabanales,13.0,1573823886000
mkr1300-14004-01,Waste,/rabanales,13.0,1573821313000
mkr1300-14004-01,Waste,/rabanales,14.0,1573827900000
mkr1300-14004-01,Waste,/rabanales,14.0,1573828030000
mkr1300-14004-01,Waste,/rabanales,14.0,1573828297000
mkr1300-14004-01,Waste,/rabanales,14.0,1573828305000
mkr1300-14004-01,Waste,/rabanales,14.0,1573828642000
mkr1300-14004-01,Waste,/rabanales,14.0,1573828772000
mkr1300-14004-01,Waste,/rabanales,14.0,1573828903000
mkr1300-14004-01,Waste,/rabanales,14.0,1573829121000
mkr1300-14004-01,Waste,/rabanales,14.0,1573829258000
mkr1300-14004-01,Waste,/rabanales,13.0,1573832910000
mkr1300-14004-01,Waste,/rabanales,13.0,1573833652000
mkr1300-14004-01,Waste,/rabanales,13.0,1573834734000
mkr1300-14004-01,Waste,/rabanales,13.0,1573835826000
mkr1300-14004-01,Waste,/rabanales,13.0,1573835955000
mkr1300-14004-01,Waste,/rabanales,13.0,1573837306000
mkr1300-14004-01,Waste,/rabanales,13.0,1573837315000
mkr1300-14004-01,Waste,/rabanales,13.0,1573838271000
mkr1300-14004-01,Waste,/rabanales,13.0,1573838282000
mkr1300-14004-01,Waste,/rabanales,13.0,1573842541000
mkr1300-14004-01,Waste,/rabanales,13.0,1573842670000
mkr1300-14004-01,Waste,/rabanales,13.0,1573843405000
mkr1300-14004-01,Waste,/rabanales,13.0,1573843750000
mkr1300-14004-01,Waste,/rabanales,13.0,1573844155000
mkr1300-14004-01,Waste,/rabanales,13.0,1573844972000
mkr1300-14004-01,Waste,/rabanales,13.0,1573845109000
mkr1300-14004-01,Waste,/rabanales,13.0,1573845978000
mkr1300-14004-01,Waste,/rabanales,13.0,1573845983000
mkr1300-14004-01,Waste,/rabanales,13.0,1573852080000
mkr1300-14004-01,Waste,/rabanales,13.0,1573852299000
mkr1300-14004-01,Waste,/rabanales,13.0,1573852694000
mkr1300-14004-01,Waste,/rabanales,13.0,1573852907000
mkr1300-14004-01,Waste,/rabanales,13.0,1573853303000
mkr1300-14004-01,Waste,/rabanales,13.0,1573853522000
mkr1300-14004-01,Waste,/rabanales,13.0,1573854268000
mkr1300-14004-01,Waste,/rabanales,13.0,1573855138000
mkr1300-14004-01,Waste,/rabanales,13.0,1573854130000
mkr1300-14004-01,Waste,/rabanales,13.0,1573859881000
mkr1300-14004-01,Waste,/rabanales,13.0,1573860018000
mkr1300-14004-01,Waste,/rabanales,13.0,1573860836000
mkr1300-14004-01,Waste,/rabanales,13.0,1573861106000
mkr1300-14004-01,Waste,/rabanales,13.0,1573861450000
mkr1300-14004-01,Waste,/rabanales,13.0,1573862057000
mkr1300-14004-01,Waste,/rabanales,13.0,1573862187000
mkr1300-14004-01,Waste,/rabanales,13.0,1573864784000
mkr1300-14004-01,Waste,/rabanales,13.0,1573867508000
mkr1300-14004-01,Waste,/rabanales,13.0,1573883243000
mkr1300-14004-01,Waste,/rabanales,13.0,1573882334000
mkr1300-14004-01,Waste,/rabanales,13.0,1573884150000
mkr1300-14004-01,Waste,/rabanales,13.0,1573885662000
mkr1300-14004-01,Waste,/rabanales,14.0,1573886571000
mkr1300-14004-01,Waste,/rabanales,14.0,1573886873000
mkr1300-14004-01,Waste,/rabanales,13.0,1573888690000
mkr1300-14004-01,Waste,/rabanales,13.0,1573888991000
mkr1300-14004-01,Waste,/rabanales,13.0,1573889597000
mkr1300-14004-01,Waste,/rabanales,13.0,1573899464000
mkr1300-14004-01,Waste,/rabanales,13.0,1573899601000
mkr1300-14004-01,Waste,/rabanales,13.0,1573899948000
mkr1300-14004-01,Waste,/rabanales,13.0,1573900339000
mkr1300-14004-01,Waste,/rabanales,13.0,1573901915000
mkr1300-14004-01,Waste,/rabanales,13.0,1573902178000
mkr1300-14004-01,Waste,/rabanales,13.0,1573902385000
mkr1300-14004-01,Waste,/rabanales,13.0,1573902390000
mkr1300-14004-01,Waste,/rabanales,13.0,1573902524000
mkr1300-14004-01,Waste,/rabanales,13.0,1573906312000
mkr1300-14004-01,Waste,/rabanales,13.0,1573906664000
mkr1300-14004-01,Waste,/rabanales,13.0,1573907062000
mkr1300-14004-01,Waste,/rabanales,13.0,1573907276000
mkr1300-14004-01,Waste,/rabanales,13.0,1573907664000
mkr1300-14004-01,Waste,/rabanales,13.0,1573908011000
mkr1300-14004-01,Waste,/rabanales,13.0,1573908016000
mkr1300-14004-01,Waste,/rabanales,13.0,1573908496000
mkr1300-14004-01,Waste,/rabanales,13.0,1573909100000
mkr1300-14004-01,Waste,/rabanales,13.0,1573912159000
mkr1300-14004-01,Waste,/rabanales,13.0,1573912556000
mkr1300-14004-01,Waste,/rabanales,13.0,1573913376000
mkr1300-14004-01,Waste,/rabanales,13.0,1573914257000
mkr1300-14004-01,Waste,/rabanales,13.0,1573914859000
mkr1300-14004-01,Waste,/rabanales,13.0,1573914989000
mkr1300-14004-01,Waste,/rabanales,13.0,1573914995000
mkr1300-14004-01,Waste,/rabanales,13.0,1573916079000
mkr1300-14004-01,Waste,/rabanales,13.0,1573916085000
mkr1300-14004-01,Waste,/rabanales,13.0,1573920968000
mkr1300-14004-01,Waste,/rabanales,13.0,1573919136000
mkr1300-14004-01,Waste,/rabanales,13.0,1573919875000
mkr1300-14004-01,Waste,/rabanales,13.0,1573920359000
mkr1300-14004-01,Waste,/rabanales,13.0,1573920491000
mkr1300-14004-01,Waste,/rabanales,13.0,1573920839000
mkr1300-14004-01,Waste,/rabanales,13.0,1573921318000
mkr1300-14004-01,Waste,/rabanales,13.0,1573921579000
mkr1300-14004-01,Waste,/rabanales,13.0,1573922664000
mkr1300-14004-01,Waste,/rabanales,13.0,1573922793000
mkr1300-14004-01,Waste,/rabanales,13.0,1573923278000
mkr1300-14004-01,Waste,/rabanales,13.0,1573923403000
mkr1300-14004-01,Waste,/rabanales,13.0,1573924153000
mkr1300-14004-01,Waste,/rabanales,13.0,1573924496000
mkr1300-14004-01,Waste,/rabanales,13.0,1573924504000
mkr1300-14004-01,Waste,/rabanales,13.0,1573924630000
mkr1300-14004-01,Waste,/rabanales,13.0,1573925102000
mkr1300-14004-01,Waste,/rabanales,13.0,1573925243000
mkr1300-14004-01,Waste,/rabanales,13.0,1573936362000
mkr1300-14004-01,Waste,/rabanales,13.0,1573936569000
mkr1300-14004-01,Waste,/rabanales,13.0,1573936576000
mkr1300-14004-01,Waste,/rabanales,13.0,1573936833000
mkr1300-14004-01,Waste,/rabanales,13.0,1573936842000
mkr1300-14004-01,Waste,/rabanales,14.0,1573938193000
mkr1300-14004-01,Waste,/rabanales,14.0,1573938539000
mkr1300-14004-01,Waste,/rabanales,14.0,1573938804000
mkr1300-14004-01,Waste,/rabanales,13.0,1573939011000
mkr1300-14004-01,Waste,/rabanales,13.0,1573939143000
mkr1300-14004-01,Waste,/rabanales,13.0,1573939276000
mkr1300-14004-01,Waste,/rabanales,13.0,1573939409000
mkr1300-14004-01,Waste,/rabanales,14.0,1573939763000
mkr1300-14004-01,Waste,/rabanales,13.0,1573940366000
mkr1300-14004-01,Waste,/rabanales,14.0,1573941239000
mkr1300-14004-01,Waste,/rabanales,13.0,1573941723000
mkr1300-14004-01,Waste,/rabanales,13.0,1573941857000
mkr1300-14004-01,Waste,/rabanales,14.0,1573941113000
mkr1300-14004-01,Waste,/rabanales,13.0,1573946734000
mkr1300-14004-01,Waste,/rabanales,13.0,1573946948000
mkr1300-14004-01,Waste,/rabanales,13.0,1573946953000
mkr1300-14004-01,Waste,/rabanales,13.0,1573947089000
mkr1300-14004-01,Waste,/rabanales,13.0,1573947351000
mkr1300-14004-01,Waste,/rabanales,13.0,1573947822000
mkr1300-14004-01,Waste,/rabanales,13.0,1573947830000
mkr1300-14004-01,Waste,/rabanales,14.0,1573948786000
mkr1300-14004-01,Waste,/rabanales,14.0,1573948919000
mkr1300-14004-01,Waste,/rabanales,13.0,1573951361000
mkr1300-14004-01,Waste,/rabanales,13.0,1573951485000
mkr1300-14004-01,Waste,/rabanales,13.0,1573951494000
mkr1300-14004-01,Waste,/rabanales,14.0,1573951832000
mkr1300-14004-01,Waste,/rabanales,14.0,1573952103000
mkr1300-14004-01,Waste,/rabanales,14.0,1573952228000
mkr1300-14004-01,Waste,/rabanales,14.0,1573952576000
mkr1300-14004-01,Waste,/rabanales,14.0,1573953054000
mkr1300-14004-01,Waste,/rabanales,14.0,1573953321000
mkr1300-14004-01,Waste,/rabanales,13.0,1573958077000
mkr1300-14004-01,Waste,/rabanales,13.0,1573958209000
mkr1300-14004-01,Waste,/rabanales,13.0,1573958683000
mkr1300-14004-01,Waste,/rabanales,14.0,1573959424000
mkr1300-14004-01,Waste,/rabanales,14.0,1573959558000
mkr1300-14004-01,Waste,/rabanales,14.0,1573960515000
mkr1300-14004-01,Waste,/rabanales,14.0,1573960653000
mkr1300-14004-01,Waste,/rabanales,14.0,1573961001000
mkr1300-14004-01,Waste,/rabanales,14.0,1573961262000
mkr1300-14004-01,Waste,/rabanales,14.0,1573963223000
mkr1300-14004-01,Waste,/rabanales,14.0,1573963838000
mkr1300-14004-01,Waste,/rabanales,14.0,1573964179000
mkr1300-14004-01,Waste,/rabanales,14.0,1573964311000
mkr1300-14004-01,Waste,/rabanales,14.0,1573964665000
mkr1300-14004-01,Waste,/rabanales,14.0,1573964927000
mkr1300-14004-01,Waste,/rabanales,14.0,1573965274000
mkr1300-14004-01,Waste,/rabanales,14.0,1573968322000
mkr1300-14004-01,Waste,/rabanales,14.0,1573968114000
mkr1300-14004-01,Waste,/rabanales,14.0,1573970550000
mkr1300-14004-01,Waste,/rabanales,14.0,1573970903000
mkr1300-14004-01,Waste,/rabanales,14.0,1573971028000
mkr1300-14004-01,Waste,/rabanales,14.0,1573971166000
mkr1300-14004-01,Waste,/rabanales,14.0,1573971375000
mkr1300-14004-01,Waste,/rabanales,14.0,1573971510000
mkr1300-14004-01,Waste,/rabanales,13.0,1573972118000
mkr1300-14004-01,Waste,/rabanales,13.0,1573972125000
mkr1300-14004-01,Waste,/rabanales,13.0,1573972250000
mkr1300-14004-01,Waste,/rabanales,14.0,1573975915000
mkr1300-14004-01,Waste,/rabanales,14.0,1573975922000
mkr1300-14004-01,Waste,/rabanales,14.0,1573976657000
mkr1300-14004-01,Waste,/rabanales,14.0,1573977011000
mkr1300-14004-01,Waste,/rabanales,14.0,1573977483000
mkr1300-14004-01,Waste,/rabanales,14.0,1573978490000
mkr1300-14004-01,Waste,/rabanales,13.0,1573978707000
mkr1300-14004-01,Waste,/rabanales,13.0,1573978977000
mkr1300-14004-01,Waste,/rabanales,13.0,1573979107000
mkr1300-14004-01,Waste,/rabanales,14.0,1573983599000
mkr1300-14004-01,Waste,/rabanales,13.0,1573984334000
mkr1300-14004-01,Waste,/rabanales,13.0,1573984341000
mkr1300-14004-01,Waste,/rabanales,13.0,1573984466000
mkr1300-14004-01,Waste,/rabanales,13.0,1573984604000
mkr1300-14004-01,Waste,/rabanales,13.0,1573985076000
mkr1300-14004-01,Waste,/rabanales,13.0,1573985216000
mkr1300-14004-01,Waste,/rabanales,13.0,1573986174000
mkr1300-14004-01,Waste,/rabanales,13.0,1573986431000
mkr1300-14004-01,Waste,/rabanales,13.0,1573990715000
mkr1300-14004-01,Waste,/rabanales,13.0,1573991531000
mkr1300-14004-01,Waste,/rabanales,13.0,1573991669000
mkr1300-14004-01,Waste,/rabanales,13.0,1573992281000
mkr1300-14004-01,Waste,/rabanales,13.0,1573992406000
mkr1300-14004-01,Waste,/rabanales,13.0,1573993497000
mkr1300-14004-01,Waste,/rabanales,13.0,1573993627000
mkr1300-14004-01,Waste,/rabanales,13.0,1573993976000
mkr1300-14004-01,Waste,/rabanales,13.0,1573994591000
mkr1300-14004-01,Waste,/rabanales,13.0,1573997646000
mkr1300-14004-01,Waste,/rabanales,13.0,1573998520000
mkr1300-14004-01,Waste,/rabanales,13.0,1573999262000
mkr1300-14004-01,Waste,/rabanales,13.0,1573999473000
mkr1300-14004-01,Waste,/rabanales,13.0,1573999736000
mkr1300-14004-01,Waste,/rabanales,13.0,1573999741000
mkr1300-14004-01,Waste,/rabanales,13.0,1574000081000
mkr1300-14004-01,Waste,/rabanales,13.0,1574000088000
mkr1300-14004-01,Waste,/rabanales,13.0,1574000480000
mkr1300-14004-01,Waste,/rabanales,13.0,1574005712000
mkr1300-14004-01,Waste,/rabanales,13.0,1574006320000
mkr1300-14004-01,Waste,/rabanales,13.0,1574006326000
mkr1300-14004-01,Waste,/rabanales,13.0,1574006805000
mkr1300-14004-01,Waste,/rabanales,13.0,1574007062000
mkr1300-14004-01,Waste,/rabanales,13.0,1574007683000
mkr1300-14004-01,Waste,/rabanales,13.0,1574007810000
mkr1300-14004-01,Waste,/rabanales,13.0,1574008026000
mkr1300-14004-01,Waste,/rabanales,13.0,1574008294000
mkr1300-14004-01,Waste,/rabanales,13.0,1574012296000
mkr1300-14004-01,Waste,/rabanales,13.0,1574012691000
mkr1300-14004-01,Waste,/rabanales,13.0,1574013301000
mkr1300-14004-01,Waste,/rabanales,13.0,1574013523000
mkr1300-14004-01,Waste,/rabanales,13.0,1574013788000
mkr1300-14004-01,Waste,/rabanales,13.0,1574014398000
mkr1300-14004-01,Waste,/rabanales,13.0,1574014870000
mkr1300-14004-01,Waste,/rabanales,13.0,1574015481000
mkr1300-14004-01,Waste,/rabanales,13.0,1574013913000
mkr1300-14004-01,Waste,/rabanales,13.0,1574019761000
mkr1300-14004-01,Waste,/rabanales,13.0,1574020843000
mkr1300-14004-01,Waste,/rabanales,13.0,1574021247000
mkr1300-14004-01,Waste,/rabanales,13.0,1574021461000
mkr1300-14004-01,Waste,/rabanales,13.0,1574021586000
mkr1300-14004-01,Waste,/rabanales,13.0,1574021718000
mkr1300-14004-01,Waste,/rabanales,13.0,1574022331000
mkr1300-14004-01,Waste,/rabanales,13.0,1574022460000
mkr1300-14004-01,Waste,/rabanales,13.0,1574022682000
mkr1300-14004-01,Waste,/rabanales,13.0,1574025124000
mkr1300-14004-01,Waste,/rabanales,13.0,1574025262000
mkr1300-14004-01,Waste,/rabanales,13.0,1574025738000
mkr1300-14004-01,Waste,/rabanales,13.0,1574025999000
mkr1300-14004-01,Waste,/rabanales,13.0,1574026131000
mkr1300-14004-01,Waste,/rabanales,13.0,1574026611000
mkr1300-14004-01,Waste,/rabanales,13.0,1574026950000
mkr1300-14004-01,Waste,/rabanales,13.0,1574027084000
mkr1300-14004-01,Waste,/rabanales,13.0,1574027090000
mkr1300-14004-01,Waste,/rabanales,13.0,1574031357000
mkr1300-14004-01,Waste,/rabanales,13.0,1574030142000
mkr1300-14004-01,Waste,/rabanales,13.0,1574030267000
mkr1300-14004-01,Waste,/rabanales,13.0,1574030618000
mkr1300-14004-01,Waste,/rabanales,13.0,1574030746000
mkr1300-14004-01,Waste,/rabanales,13.0,1574032577000
mkr1300-14004-01,Waste,/rabanales,13.0,1574033067000
mkr1300-14004-01,Waste,/rabanales,13.0,1574033320000
mkr1300-14004-01,Waste,/rabanales,13.0,1574033800000
mkr1300-14004-01,Waste,/rabanales,13.0,1574037726000
mkr1300-14004-01,Waste,/rabanales,13.0,1574038558000
mkr1300-14004-01,Waste,/rabanales,13.0,1574039302000
mkr1300-14004-01,Waste,/rabanales,13.0,1574039425000
mkr1300-14004-01,Waste,/rabanales,13.0,1574039778000
mkr1300-14004-01,Waste,/rabanales,13.0,1574040515000
mkr1300-14004-01,Waste,/rabanales,13.0,1574040647000
mkr1300-14004-01,Waste,/rabanales,13.0,1574040654000
mkr1300-14004-01,Waste,/rabanales,13.0,1574040998000
mkr1300-14004-01,Waste,/rabanales,13.0,1574044448000
mkr1300-14004-01,Waste,/rabanales,13.0,1574044926000
mkr1300-14004-01,Waste,/rabanales,13.0,1574046016000
mkr1300-14004-01,Waste,/rabanales,13.0,1574046143000
mkr1300-14004-01,Waste,/rabanales,13.0,1574046495000
mkr1300-14004-01,Waste,/rabanales,13.0,1574046621000
mkr1300-14004-01,Waste,/rabanales,13.0,1574047495000
mkr1300-14004-01,Waste,/rabanales,13.0,1574047841000
mkr1300-14004-01,Waste,/rabanales,13.0,1574047973000
mkr1300-14004-01,Waste,/rabanales,13.0,1574051025000
mkr1300-14004-01,Waste,/rabanales,13.0,1574052247000
mkr1300-14004-01,Waste,/rabanales,13.0,1574052386000
mkr1300-14004-01,Waste,/rabanales,13.0,1574052989000
mkr1300-14004-01,Waste,/rabanales,13.0,1574053210000
mkr1300-14004-01,Waste,/rabanales,13.0,1574053600000
mkr1300-14004-01,Waste,/rabanales,13.0,1574053946000
mkr1300-14004-01,Waste,/rabanales,13.0,1574053953000
mkr1300-14004-01,Waste,/rabanales,13.0,1574054079000
mkr1300-14004-01,Waste,/rabanales,13.0,1574058220000
mkr1300-14004-01,Waste,/rabanales,13.0,1574059103000
mkr1300-14004-01,Waste,/rabanales,13.0,1574060052000
mkr1300-14004-01,Waste,/rabanales,13.0,1574060316000
mkr1300-14004-01,Waste,/rabanales,19.0,1574062500000
mkr1300-14004-01,Waste,/rabanales,19.0,1574062626000
mkr1300-14004-01,Waste,/rabanales,24.0,1574063104000
mkr1300-14004-01,Waste,/rabanales,24.0,1574063249000
mkr1300-14004-01,Waste,/rabanales,55.0,1574063583000
mkr1300-14004-01,Waste,/rabanales,127.0,1574068119000
mkr1300-14004-01,Waste,/rabanales,127.0,1574068124000
mkr1300-14004-01,Waste,/rabanales,143.0,1574068861000
mkr1300-14004-01,Waste,/rabanales,145.0,1574069953000
mkr1300-14004-01,Waste,/rabanales,145.0,1574070087000
mkr1300-14004-01,Waste,/rabanales,144.0,1574070358000
mkr1300-14004-01,Waste,/rabanales,144.0,1574070562000
mkr1300-14004-01,Waste,/rabanales,57.0,1574067378000
mkr1300-14004-01,Waste,/rabanales,57.0,1574067514000
mkr1300-14004-01,Waste,/rabanales,125.0,1574073131000
mkr1300-14004-01,Waste,/rabanales,125.0,1574073484000
mkr1300-14004-01,Waste,/rabanales,125.0,1574073609000
mkr1300-14004-01,Waste,/rabanales,125.0,1574073741000
mkr1300-14004-01,Waste,/rabanales,125.0,1574073748000
mkr1300-14004-01,Waste,/rabanales,125.0,1574074088000
mkr1300-14004-01,Waste,/rabanales,125.0,1574074358000
mkr1300-14004-01,Waste,/rabanales,125.0,1574074566000
mkr1300-14004-01,Waste,/rabanales,125.0,1574074836000
mkr1300-14004-01,Waste,/rabanales,124.0,1574078497000
mkr1300-14004-01,Waste,/rabanales,23.0,1574078838000
mkr1300-14004-01,Waste,/rabanales,23.0,1574078976000
mkr1300-14004-01,Waste,/rabanales,23.0,1574079102000
mkr1300-14004-01,Waste,/rabanales,23.0,1574079107000
mkr1300-14004-01,Waste,/rabanales,29.0,1574080058000
mkr1300-14004-01,Waste,/rabanales,29.0,1574080322000
mkr1300-14004-01,Waste,/rabanales,29.0,1574080329000
mkr1300-14004-01,Waste,/rabanales,29.0,1574080454000
mkr1300-14004-01,Waste,/rabanales,125.0,1574083857000
mkr1300-14004-01,Waste,/rabanales,125.0,1574084334000
mkr1300-14004-01,Waste,/rabanales,125.0,1574085209000
mkr1300-14004-01,Waste,/rabanales,125.0,1574085334000
mkr1300-14004-01,Waste,/rabanales,124.0,1574085549000
mkr1300-14004-01,Waste,/rabanales,124.0,1574085687000
mkr1300-14004-01,Waste,/rabanales,126.0,1574086555000
mkr1300-14004-01,Waste,/rabanales,28.0,1574083247000
mkr1300-14004-01,Waste,/rabanales,28.0,1574083504000
mkr1300-14004-01,Waste,/rabanales,127.0,1574089605000
mkr1300-14004-01,Waste,/rabanales,125.0,1574090091000
mkr1300-14004-01,Waste,/rabanales,126.0,1574090430000
mkr1300-14004-01,Waste,/rabanales,126.0,1574090435000
mkr1300-14004-01,Waste,/rabanales,126.0,1574090562000
mkr1300-14004-01,Waste,/rabanales,126.0,1574090568000
mkr1300-14004-01,Waste,/rabanales,126.0,1574090826000
mkr1300-14004-01,Waste,/rabanales,125.0,1574091442000
mkr1300-14004-01,Waste,/rabanales,127.0,1574091789000
mkr1300-14004-01,Waste,/rabanales,125.0,1574094230000
mkr1300-14004-01,Waste,/rabanales,125.0,1574094494000
mkr1300-14004-01,Waste,/rabanales,124.0,1574095312000
mkr1300-14004-01,Waste,/rabanales,124.0,1574095451000
mkr1300-14004-01,Waste,/rabanales,124.0,1574095576000
mkr1300-14004-01,Waste,/rabanales,125.0,1574095922000
mkr1300-14004-01,Waste,/rabanales,125.0,1574096192000
mkr1300-14004-01,Waste,/rabanales,126.0,1574096670000
mkr1300-14004-01,Waste,/rabanales,125.0,1574097538000
mkr1300-14004-01,Waste,/rabanales,127.0,1574102030000
mkr1300-14004-01,Waste,/rabanales,124.0,1574102634000
mkr1300-14004-01,Waste,/rabanales,124.0,1574102905000
mkr1300-14004-01,Waste,/rabanales,125.0,1574103376000
mkr1300-14004-01,Waste,/rabanales,125.0,1574103993000
mkr1300-14004-01,Waste,/rabanales,127.0,1574104597000
mkr1300-14004-01,Waste,/rabanales,127.0,1574104735000
mkr1300-14004-01,Waste,/rabanales,124.0,1574105080000
mkr1300-14004-01,Waste,/rabanales,125.0,1574103514000
mkr1300-14004-01,Waste,/rabanales,125.0,1574107786000
mkr1300-14004-01,Waste,/rabanales,127.0,1574109139000
mkr1300-14004-01,Waste,/rabanales,125.0,1574109348000
mkr1300-14004-01,Waste,/rabanales,125.0,1574109354000
mkr1300-14004-01,Waste,/rabanales,125.0,1574109487000
mkr1300-14004-01,Waste,/rabanales,125.0,1574109743000
mkr1300-14004-01,Waste,/rabanales,126.0,1574110228000
mkr1300-14004-01,Waste,/rabanales,125.0,1574110832000
mkr1300-14004-01,Waste,/rabanales,125.0,1574111789000
mkr1300-14004-01,Waste,/rabanales,125.0,1574114362000
mkr1300-14004-01,Waste,/rabanales,127.0,1574115721000
mkr1300-14004-01,Waste,/rabanales,127.0,1574115847000
mkr1300-14004-01,Waste,/rabanales,127.0,1574115853000
mkr1300-14004-01,Waste,/rabanales,125.0,1574116061000
mkr1300-14004-01,Waste,/rabanales,125.0,1574116810000
mkr1300-14004-01,Waste,/rabanales,125.0,1574117282000
mkr1300-14004-01,Waste,/rabanales,125.0,1574117553000
mkr1300-14004-01,Waste,/rabanales,126.0,1574118635000
mkr1300-14004-01,Waste,/rabanales,125.0,1574120945000
mkr1300-14004-01,Waste,/rabanales,125.0,1574121083000
mkr1300-14004-01,Waste,/rabanales,125.0,1574121347000
mkr1300-14004-01,Waste,/rabanales,125.0,1574121561000
mkr1300-14004-01,Waste,/rabanales,125.0,1574121693000
mkr1300-14004-01,Waste,/rabanales,125.0,1574121957000
mkr1300-14004-01,Waste,/rabanales,125.0,1574122303000
mkr1300-14004-01,Waste,/rabanales,125.0,1574122567000
mkr1300-14004-01,Waste,/rabanales,125.0,1574122908000
mkr1300-14004-01,Waste,/rabanales,125.0,1574126438000
mkr1300-14004-01,Waste,/rabanales,125.0,1574126444000
mkr1300-14004-01,Waste,/rabanales,125.0,1574126570000
mkr1300-14004-01,Waste,/rabanales,125.0,1574124607000
mkr1300-14004-01,Waste,/rabanales,125.0,1574124739000
mkr1300-14004-01,Waste,/rabanales,125.0,1574125003000
mkr1300-14004-01,Waste,/rabanales,127.0,1574125218000
mkr1300-14004-01,Waste,/rabanales,127.0,1574125350000
mkr1300-14004-01,Waste,/rabanales,126.0,1574125834000
mkr1300-14004-01,Waste,/rabanales,125.0,1574130850000
mkr1300-14004-01,Waste,/rabanales,125.0,1574131454000
mkr1300-14004-01,Waste,/rabanales,126.0,1574131933000
mkr1300-14004-01,Waste,/rabanales,125.0,1574132939000
