entity_id,entity_type,fiware_servicepath,irms1,pap1,time_index,vrms1
wibee-14004-01,Energy,/rabanales,1.27,290.42,1585704293000,228.34
wibee-14004-01,Energy,/rabanales,1.27,290.98,1585706694000,228.63
wibee-14004-01,Energy,/rabanales,1.19,268.77,1585699792000,225.9
wibee-14004-01,Energy,/rabanales,1.19,270.0,1585700092000,226.02
wibee-14004-01,Energy,/rabanales,1.26,286.34,1585701893000,227.1
wibee-14004-01,Energy,/rabanales,7.4,1673.22,1585732502000,226.25
wibee-14004-01,Energy,/rabanales,1.64,365.83,1585724400000,222.57
wibee-14004-01,Energy,/rabanales,1.61,365.04,1585726500000,226.52
wibee-14004-01,Energy,/rabanales,1.6,360.55,1585726800000,225.85
wibee-14004-01,Energy,/rabanales,1.38,313.28,1585730402000,226.74
wibee-14004-01,Energy,/rabanales,1.24,276.92,1585723499000,223.79
wibee-14004-01,Energy,/rabanales,1.25,282.78,1585728001000,226.89
wibee-14004-01,Energy,/rabanales,1.14,260.08,1585731602000,227.17
wibee-14004-01,Energy,/rabanales,1.19,266.68,1585724100000,223.3
wibee-14004-01,Energy,/rabanales,6.54,1473.79,1585745106000,225.46
wibee-14004-01,Energy,/rabanales,22.22,5006.65,1585746007000,225.31
wibee-14004-01,Energy,/rabanales,8.52,1939.97,1585746307000,227.78
wibee-14004-01,Energy,/rabanales,7.91,1813.93,1585751108000,229.2
wibee-14004-01,Energy,/rabanales,1.6,369.74,1585751708000,230.43
wibee-14004-01,Energy,/rabanales,1.67,380.78,1585752309000,227.54
wibee-14004-01,Energy,/rabanales,1.83,418.86,1585748407000,229.0
wibee-14004-01,Energy,/rabanales,1.69,386.1,1585752609000,227.82
wibee-14004-01,Energy,/rabanales,1.68,382.6,1585753209000,228.0
wibee-14004-01,Energy,/rabanales,2.62,585.04,1585765813000,224.94
wibee-14004-01,Energy,/rabanales,2.68,606.27,1585766713000,225.81
wibee-14004-01,Energy,/rabanales,9.41,2132.69,1585773615000,226.71
wibee-14004-01,Energy,/rabanales,9.37,2131.05,1585773916000,227.54
wibee-14004-01,Energy,/rabanales,1.7,384.76,1585775116000,226.74
wibee-14004-01,Energy,/rabanales,1.66,378.81,1585776316000,228.44
wibee-14004-01,Energy,/rabanales,9.88,2255.72,1585772415000,228.27
wibee-14004-01,Energy,/rabanales,9.56,2151.0,1585774816000,224.98
wibee-14004-01,Energy,/rabanales,8.96,2007.2,1585769714000,223.99
wibee-14004-01,Energy,/rabanales,1.2,272.09,1585798824000,227.69
wibee-14004-01,Energy,/rabanales,1.26,286.31,1585800624000,227.46
wibee-14004-01,Energy,/rabanales,1.21,274.47,1585803325000,226.57
wibee-14004-01,Energy,/rabanales,1.19,268.75,1585803625000,226.52
wibee-14004-01,Energy,/rabanales,1.26,284.45,1585804525000,225.26
wibee-14004-01,Energy,/rabanales,0.93,209.85,1585808427000,225.39
wibee-14004-01,Energy,/rabanales,1.29,289.57,1585813828000,223.83
wibee-14004-01,Energy,/rabanales,1.2,272.5,1585801524000,227.35
wibee-14004-01,Energy,/rabanales,1.2,272.04,1585801824000,227.1
wibee-14004-01,Energy,/rabanales,19.12,4247.87,1585835735000,222.18
wibee-14004-01,Energy,/rabanales,7.94,1767.73,1585837836000,222.73
wibee-14004-01,Energy,/rabanales,1.32,305.94,1585829133000,225.59
wibee-14004-01,Energy,/rabanales,1.71,382.63,1585838436000,223.32
wibee-14004-01,Energy,/rabanales,1.46,328.29,1585841437000,224.63
wibee-14004-01,Energy,/rabanales,1.28,286.75,1585827633000,224.86
wibee-14004-01,Energy,/rabanales,1.26,281.9,1585827933000,224.28
wibee-14004-01,Energy,/rabanales,9.71,2204.42,1585833635000,227.1
wibee-14004-01,Energy,/rabanales,9.76,2221.13,1585834235000,227.6
wibee-14004-01,Energy,/rabanales,2.82,631.55,1585855542000,223.69
wibee-14004-01,Energy,/rabanales,2.13,477.09,1585856742000,224.02
wibee-14004-01,Energy,/rabanales,2.13,476.42,1585857042000,224.11
wibee-14004-01,Energy,/rabanales,2.13,476.93,1585857342000,224.31
wibee-14004-01,Energy,/rabanales,2.13,479.38,1585859143000,225.37
wibee-14004-01,Energy,/rabanales,1.69,383.41,1585860643000,226.64
wibee-14004-01,Energy,/rabanales,1.84,418.92,1585862144000,227.62
wibee-14004-01,Energy,/rabanales,1.25,283.38,1585851640000,226.74
wibee-14004-01,Energy,/rabanales,2.14,484.35,1585858542000,226.0
wibee-14004-01,Energy,/rabanales,1.23,280.49,1585884951000,227.87
wibee-14004-01,Energy,/rabanales,1.24,281.43,1585885551000,227.74
wibee-14004-01,Energy,/rabanales,1.24,282.13,1585885851000,227.73
wibee-14004-01,Energy,/rabanales,1.21,270.26,1585891853000,223.78
wibee-14004-01,Energy,/rabanales,1.22,272.11,1585892753000,223.41
wibee-14004-01,Energy,/rabanales,1.22,272.45,1585893053000,223.36
wibee-14004-01,Energy,/rabanales,1.24,282.62,1585885251000,227.7
wibee-14004-01,Energy,/rabanales,1.23,279.7,1585886451000,227.55
wibee-14004-01,Energy,/rabanales,1.29,290.3,1585887952000,225.76
wibee-14004-01,Energy,/rabanales,1.47,332.07,1585907458000,225.25
wibee-14004-01,Energy,/rabanales,1.45,327.56,1585907758000,225.76
wibee-14004-01,Energy,/rabanales,1.45,327.02,1585908658000,225.15
wibee-14004-01,Energy,/rabanales,1.4,314.39,1585908959000,225.22
wibee-14004-01,Energy,/rabanales,1.33,300.19,1585910159000,225.07
wibee-14004-01,Energy,/rabanales,1.45,326.49,1585908058000,225.5
wibee-14004-01,Energy,/rabanales,1.2,271.48,1585910459000,226.52
wibee-14004-01,Energy,/rabanales,1.28,289.13,1585911960000,225.75
wibee-14004-01,Energy,/rabanales,1.31,295.65,1585912560000,225.56
wibee-14004-01,Energy,/rabanales,1.79,412.31,1585929965000,230.46
wibee-14004-01,Energy,/rabanales,8.36,1899.75,1585929065000,227.26
wibee-14004-01,Energy,/rabanales,1.69,386.86,1585927865000,228.48
wibee-14004-01,Energy,/rabanales,8.03,1826.98,1585929365000,226.6
wibee-14004-01,Energy,/rabanales,1.77,403.79,1585930566000,227.97
wibee-14004-01,Energy,/rabanales,1.48,334.97,1585932066000,225.98
wibee-14004-01,Energy,/rabanales,1.68,383.98,1585926664000,228.4
wibee-14004-01,Energy,/rabanales,1.65,375.08,1585927565000,227.9
wibee-14004-01,Energy,/rabanales,1.53,343.8,1585932666000,225.28
wibee-14004-01,Energy,/rabanales,2.56,580.73,1585944670000,226.49
wibee-14004-01,Energy,/rabanales,1.81,413.03,1585948571000,228.04
wibee-14004-01,Energy,/rabanales,1.78,407.08,1585949472000,228.62
wibee-14004-01,Energy,/rabanales,1.58,361.67,1585951272000,229.44
wibee-14004-01,Energy,/rabanales,1.75,397.49,1585953073000,226.84
wibee-14004-01,Energy,/rabanales,1.75,396.67,1585953973000,226.82
wibee-14004-01,Energy,/rabanales,1.75,398.39,1585955173000,227.07
wibee-14004-01,Energy,/rabanales,2.81,636.7,1585944370000,226.78
wibee-14004-01,Energy,/rabanales,1.79,406.9,1585956074000,227.92
wibee-14004-01,Energy,/rabanales,7.39,1676.25,1585983082000,226.72
wibee-14004-01,Energy,/rabanales,10.33,2324.12,1585985483000,224.89
wibee-14004-01,Energy,/rabanales,1.69,382.36,1585986683000,225.92
wibee-14004-01,Energy,/rabanales,1.27,290.68,1585972879000,228.74
wibee-14004-01,Energy,/rabanales,1.22,277.88,1585975280000,228.15
wibee-14004-01,Energy,/rabanales,1.22,276.65,1585980381000,227.25
wibee-14004-01,Energy,/rabanales,1.27,288.55,1585982782000,227.68
wibee-14004-01,Energy,/rabanales,1.27,289.6,1585974679000,227.85
wibee-14004-01,Energy,/rabanales,1.23,279.5,1585980081000,227.65
wibee-14004-01,Energy,/rabanales,12.37,2779.59,1585995986000,224.74
wibee-14004-01,Energy,/rabanales,7.89,1782.54,1585998087000,225.96
wibee-14004-01,Energy,/rabanales,7.87,1771.72,1585998387000,225.26
wibee-14004-01,Energy,/rabanales,12.16,2714.95,1586000488000,223.28
wibee-14004-01,Energy,/rabanales,13.24,2949.11,1586003789000,222.66
wibee-14004-01,Energy,/rabanales,9.13,2056.57,1585995086000,225.17
wibee-14004-01,Energy,/rabanales,1.82,411.41,1585995686000,225.44
wibee-14004-01,Energy,/rabanales,1.59,358.36,1586001088000,224.89
wibee-14004-01,Energy,/rabanales,1.79,400.52,1586002288000,224.12
wibee-14004-01,Energy,/rabanales,1.81,414.02,1586016993000,228.79
wibee-14004-01,Energy,/rabanales,1.6,362.81,1586019394000,226.18
wibee-14004-01,Energy,/rabanales,1.6,360.24,1586021194000,225.45
wibee-14004-01,Energy,/rabanales,1.78,399.64,1586023595000,224.83
wibee-14004-01,Energy,/rabanales,1.76,393.87,1586023895000,223.91
wibee-14004-01,Energy,/rabanales,1.76,396.12,1586024195000,225.08
wibee-14004-01,Energy,/rabanales,1.58,355.01,1586024795000,225.15
wibee-14004-01,Energy,/rabanales,2.45,558.82,1586013992000,227.7
wibee-14004-01,Energy,/rabanales,1.58,357.01,1586025096000,225.7
wibee-14004-01,Energy,/rabanales,1.59,357.86,1586025696000,225.41
wibee-14004-01,Energy,/rabanales,2.09,470.93,1586028097000,225.17
wibee-14004-01,Energy,/rabanales,2.34,536.27,1586031998000,228.96
wibee-14004-01,Energy,/rabanales,2.33,534.13,1586032598000,229.31
wibee-14004-01,Energy,/rabanales,2.3,527.27,1586032898000,229.67
wibee-14004-01,Energy,/rabanales,2.32,532.15,1586033198000,229.68
wibee-14004-01,Energy,/rabanales,2.07,477.51,1586033498000,230.19
wibee-14004-01,Energy,/rabanales,1.63,372.26,1586035599000,228.49
wibee-14004-01,Energy,/rabanales,2.32,520.5,1586030497000,224.71
wibee-14004-01,Energy,/rabanales,1.37,312.97,1586050604000,227.78
wibee-14004-01,Energy,/rabanales,2.04,461.78,1586052704000,225.82
wibee-14004-01,Energy,/rabanales,1.34,302.51,1586055105000,226.05
wibee-14004-01,Energy,/rabanales,1.19,271.98,1586048803000,227.95
wibee-14004-01,Energy,/rabanales,1.22,278.22,1586049103000,227.16
wibee-14004-01,Energy,/rabanales,1.19,270.18,1586049403000,227.77
wibee-14004-01,Energy,/rabanales,1.17,270.77,1586056005000,226.22
wibee-14004-01,Energy,/rabanales,1.2,270.89,1586061407000,226.47
wibee-14004-01,Energy,/rabanales,1.19,269.1,1586057206000,226.41
wibee-14004-01,Energy,/rabanales,7.71,1719.74,1586077012000,222.94
wibee-14004-01,Energy,/rabanales,8.1,1825.87,1586077912000,225.48
wibee-14004-01,Energy,/rabanales,8.09,1823.81,1586078813000,225.49
wibee-14004-01,Energy,/rabanales,13.3,2989.28,1586070710000,224.75
wibee-14004-01,Energy,/rabanales,1.56,353.38,1586071910000,226.14
wibee-14004-01,Energy,/rabanales,1.55,347.19,1586074011000,223.87
wibee-14004-01,Energy,/rabanales,1.48,332.47,1586081213000,224.36
wibee-14004-01,Energy,/rabanales,1.55,349.0,1586072511000,225.77
wibee-14004-01,Energy,/rabanales,1.54,346.5,1586072811000,225.42
wibee-14004-01,Energy,/rabanales,8.01,1815.27,1586095018000,226.64
wibee-14004-01,Energy,/rabanales,1.64,371.74,1586091417000,227.11
wibee-14004-01,Energy,/rabanales,1.64,372.52,1586092317000,227.69
wibee-14004-01,Energy,/rabanales,1.63,370.38,1586092617000,227.64
wibee-14004-01,Energy,/rabanales,1.75,395.35,1586095618000,226.33
wibee-14004-01,Energy,/rabanales,1.74,395.11,1586095918000,226.63
wibee-14004-01,Energy,/rabanales,1.58,359.06,1586096518000,227.06
wibee-14004-01,Energy,/rabanales,1.6,364.09,1586097119000,227.42
wibee-14004-01,Energy,/rabanales,1.58,357.75,1586098619000,227.13
wibee-14004-01,Energy,/rabanales,1.55,347.41,1586105222000,224.63
wibee-14004-01,Energy,/rabanales,7.22,1611.47,1586107322000,223.23
wibee-14004-01,Energy,/rabanales,1.54,346.85,1586105822000,224.54
wibee-14004-01,Energy,/rabanales,7.22,1611.1,1586107622000,223.11
wibee-14004-01,Energy,/rabanales,2.25,501.79,1586109122000,223.27
wibee-14004-01,Energy,/rabanales,1.97,438.75,1586110023000,222.89
wibee-14004-01,Energy,/rabanales,1.92,433.64,1586110323000,225.55
wibee-14004-01,Energy,/rabanales,1.65,369.7,1586104621000,224.32
wibee-14004-01,Energy,/rabanales,1.96,438.16,1586108522000,223.7
wibee-14004-01,Energy,/rabanales,1.64,371.38,1586125628000,226.68
wibee-14004-01,Energy,/rabanales,1.66,376.17,1586125928000,227.19
wibee-14004-01,Energy,/rabanales,1.81,412.09,1586129829000,228.31
wibee-14004-01,Energy,/rabanales,1.79,408.93,1586130429000,228.78
wibee-14004-01,Energy,/rabanales,1.77,405.06,1586130729000,229.08
wibee-14004-01,Energy,/rabanales,1.65,376.91,1586132230000,228.62
wibee-14004-01,Energy,/rabanales,1.65,376.44,1586132830000,228.41
wibee-14004-01,Energy,/rabanales,1.64,374.53,1586133430000,228.06
wibee-14004-01,Energy,/rabanales,1.64,374.08,1586134630000,228.03
wibee-14004-01,Energy,/rabanales,1.64,374.75,1586135231000,228.22
wibee-14004-01,Energy,/rabanales,1.77,405.14,1586136431000,228.65
wibee-14004-01,Energy,/rabanales,1.3,297.09,1586136731000,228.84
wibee-14004-01,Energy,/rabanales,1.19,272.89,1586142133000,228.62
wibee-14004-01,Energy,/rabanales,1.19,273.08,1586145734000,228.77
wibee-14004-01,Energy,/rabanales,1.23,280.12,1586148135000,227.18
wibee-14004-01,Energy,/rabanales,1.24,281.54,1586148735000,226.92
wibee-14004-01,Energy,/rabanales,1.19,271.46,1586142733000,228.7
wibee-14004-01,Energy,/rabanales,1.19,270.5,1586146334000,227.45
wibee-14004-01,Energy,/rabanales,1.54,352.51,1586161339000,228.87
wibee-14004-01,Energy,/rabanales,13.66,3105.04,1586158638000,227.27
wibee-14004-01,Energy,/rabanales,14.21,3224.57,1586158938000,226.88
wibee-14004-01,Energy,/rabanales,1.56,355.62,1586160138000,227.92
wibee-14004-01,Energy,/rabanales,1.52,346.62,1586161939000,228.55
wibee-14004-01,Energy,/rabanales,1.23,276.77,1586156537000,224.29
wibee-14004-01,Energy,/rabanales,1.23,274.37,1586156837000,223.91
wibee-14004-01,Energy,/rabanales,1.24,275.46,1586157438000,222.61
wibee-14004-01,Energy,/rabanales,1.25,280.58,1586157738000,224.81
wibee-14004-01,Energy,/rabanales,1.27,290.52,1586172142000,228.19
wibee-14004-01,Energy,/rabanales,11.55,2602.07,1586180845000,225.25
wibee-14004-01,Energy,/rabanales,1.5,344.77,1586177544000,230.06
wibee-14004-01,Energy,/rabanales,1.4,322.37,1586177844000,230.34
wibee-14004-01,Energy,/rabanales,1.38,317.34,1586178144000,230.31
wibee-14004-01,Energy,/rabanales,1.47,336.27,1586179945000,229.07
wibee-14004-01,Energy,/rabanales,9.81,2229.46,1586171842000,227.37
wibee-14004-01,Energy,/rabanales,1.49,338.12,1586173943000,226.8
wibee-14004-01,Energy,/rabanales,2.06,469.77,1586176043000,227.9
wibee-14004-01,Energy,/rabanales,1.75,396.15,1586191949000,225.75
wibee-14004-01,Energy,/rabanales,2.02,452.87,1586197950000,224.05
wibee-14004-01,Energy,/rabanales,1.97,445.68,1586198851000,226.22
wibee-14004-01,Energy,/rabanales,1.99,450.95,1586199151000,226.81
wibee-14004-01,Energy,/rabanales,7.98,1796.6,1586201251000,225.09
wibee-14004-01,Energy,/rabanales,1.96,439.41,1586195250000,224.3
wibee-14004-01,Energy,/rabanales,2.09,468.83,1586196150000,224.5
wibee-14004-01,Energy,/rabanales,6.96,1580.0,1586200351000,226.99
wibee-14004-01,Energy,/rabanales,2.39,542.0,1586202752000,226.7
wibee-14004-01,Energy,/rabanales,1.67,379.69,1586210554000,227.45
wibee-14004-01,Energy,/rabanales,1.64,374.33,1586212055000,227.93
wibee-14004-01,Energy,/rabanales,1.64,373.26,1586212355000,227.87
wibee-14004-01,Energy,/rabanales,1.47,335.19,1586212655000,228.22
wibee-14004-01,Energy,/rabanales,1.65,378.44,1586212955000,228.71
wibee-14004-01,Energy,/rabanales,1.65,376.93,1586213255000,227.78
wibee-14004-01,Energy,/rabanales,1.78,406.94,1586214156000,228.51
wibee-14004-01,Energy,/rabanales,1.8,411.94,1586216856000,228.96
wibee-14004-01,Energy,/rabanales,1.64,375.58,1586217457000,228.58
wibee-14004-01,Energy,/rabanales,1.17,267.64,1586233362000,228.18
wibee-14004-01,Energy,/rabanales,1.19,271.97,1586233962000,228.15
wibee-14004-01,Energy,/rabanales,1.24,280.62,1586236363000,225.83
wibee-14004-01,Energy,/rabanales,1.18,266.88,1586238463000,225.27
wibee-14004-01,Energy,/rabanales,1.18,266.92,1586241464000,226.85
wibee-14004-01,Energy,/rabanales,1.17,262.68,1586242665000,225.41
wibee-14004-01,Energy,/rabanales,1.18,265.56,1586242965000,225.27
wibee-14004-01,Energy,/rabanales,0.9,201.66,1586243865000,224.14
wibee-14004-01,Energy,/rabanales,1.23,280.2,1586239664000,227.28
wibee-14004-01,Energy,/rabanales,7.42,1662.05,1586253768000,224.06
wibee-14004-01,Energy,/rabanales,8.14,1812.38,1586260670000,222.74
wibee-14004-01,Energy,/rabanales,1.59,357.33,1586250767000,225.11
wibee-14004-01,Energy,/rabanales,1.64,371.77,1586264272000,226.51
wibee-14004-01,Energy,/rabanales,1.73,391.5,1586251668000,225.67
wibee-14004-01,Energy,/rabanales,1.28,287.22,1586254368000,224.72
wibee-14004-01,Energy,/rabanales,1.22,273.13,1586256169000,224.04
wibee-14004-01,Energy,/rabanales,1.22,269.29,1586257069000,224.35
wibee-14004-01,Energy,/rabanales,1.24,273.2,1586262171000,224.36
wibee-14004-01,Energy,/rabanales,7.97,1803.05,1586278976000,226.29
wibee-14004-01,Energy,/rabanales,2.43,552.83,1586272374000,228.44
wibee-14004-01,Energy,/rabanales,2.41,549.87,1586272674000,228.54
wibee-14004-01,Energy,/rabanales,1.76,401.42,1586272974000,227.94
wibee-14004-01,Energy,/rabanales,1.71,388.51,1586273875000,227.67
wibee-14004-01,Energy,/rabanales,1.75,398.46,1586274775000,228.27
wibee-14004-01,Energy,/rabanales,1.68,383.55,1586275075000,227.96
wibee-14004-01,Energy,/rabanales,1.68,382.29,1586276876000,227.22
wibee-14004-01,Energy,/rabanales,2.72,615.93,1586280477000,226.3
wibee-14004-01,Energy,/rabanales,1.72,390.23,1586290980000,227.39
wibee-14004-01,Energy,/rabanales,1.87,434.17,1586292781000,230.67
wibee-14004-01,Energy,/rabanales,1.85,422.86,1586293081000,228.16
wibee-14004-01,Energy,/rabanales,1.76,395.63,1586296382000,224.69
wibee-14004-01,Energy,/rabanales,1.73,384.82,1586296682000,224.87
wibee-14004-01,Energy,/rabanales,1.9,436.72,1586291880000,229.4
wibee-14004-01,Energy,/rabanales,1.69,378.1,1586295182000,224.31
wibee-14004-01,Energy,/rabanales,1.76,395.1,1586296082000,224.38
wibee-14004-01,Energy,/rabanales,1.87,420.13,1586296982000,224.6
wibee-14004-01,Energy,/rabanales,1.2,272.03,1586310486000,227.27
wibee-14004-01,Energy,/rabanales,1.17,266.91,1586311087000,227.24
wibee-14004-01,Energy,/rabanales,1.18,267.94,1586311387000,227.36
wibee-14004-01,Energy,/rabanales,1.23,279.55,1586312587000,227.33
wibee-14004-01,Energy,/rabanales,1.19,271.47,1586313787000,227.89
wibee-14004-01,Energy,/rabanales,1.23,281.66,1586315888000,228.25
wibee-14004-01,Energy,/rabanales,0.89,202.28,1586317989000,227.91
wibee-14004-01,Energy,/rabanales,1.18,269.66,1586319489000,227.68
wibee-14004-01,Energy,/rabanales,1.18,268.2,1586310786000,227.2
wibee-14004-01,Energy,/rabanales,7.39,1676.23,1586328192000,226.69
wibee-14004-01,Energy,/rabanales,5.71,1294.81,1586339896000,226.82
wibee-14004-01,Energy,/rabanales,7.42,1685.9,1586332993000,227.21
wibee-14004-01,Energy,/rabanales,14.73,3347.9,1586333294000,227.3
wibee-14004-01,Energy,/rabanales,1.55,353.53,1586335394000,227.47
wibee-14004-01,Energy,/rabanales,1.73,391.58,1586336895000,226.58
wibee-14004-01,Energy,/rabanales,1.26,283.88,1586330893000,225.91
wibee-14004-01,Energy,/rabanales,1.28,290.18,1586338695000,226.57
wibee-14004-01,Energy,/rabanales,1.26,287.12,1586340196000,227.18
wibee-14004-01,Energy,/rabanales,8.16,1857.39,1586354600000,227.72
wibee-14004-01,Energy,/rabanales,8.09,1837.13,1586355501000,227.14
wibee-14004-01,Energy,/rabanales,11.34,2591.43,1586359102000,228.48
wibee-14004-01,Energy,/rabanales,1.62,367.42,1586353100000,227.11
wibee-14004-01,Energy,/rabanales,1.95,445.46,1586355801000,228.19
wibee-14004-01,Energy,/rabanales,1.96,446.66,1586356101000,228.47
wibee-14004-01,Energy,/rabanales,2.11,481.35,1586357601000,228.56
wibee-14004-01,Energy,/rabanales,2.13,487.02,1586357301000,229.0
wibee-14004-01,Energy,/rabanales,1.94,444.48,1586358202000,228.8
wibee-14004-01,Energy,/rabanales,3.26,732.02,1586371706000,224.29
wibee-14004-01,Energy,/rabanales,2.33,522.82,1586372906000,224.37
wibee-14004-01,Energy,/rabanales,3.35,750.77,1586374107000,224.36
wibee-14004-01,Energy,/rabanales,1.81,407.73,1586376507000,225.62
wibee-14004-01,Energy,/rabanales,1.78,401.38,1586377108000,225.76
wibee-14004-01,Energy,/rabanales,1.63,371.52,1586379808000,228.47
wibee-14004-01,Energy,/rabanales,1.61,368.59,1586380709000,228.88
wibee-14004-01,Energy,/rabanales,1.63,374.55,1586381309000,230.27
wibee-14004-01,Energy,/rabanales,1.63,374.28,1586381609000,229.89
wibee-14004-01,Energy,/rabanales,1.23,282.53,1586402616000,229.33
wibee-14004-01,Energy,/rabanales,1.18,269.85,1586403216000,228.88
wibee-14004-01,Energy,/rabanales,1.18,272.03,1586406817000,229.11
wibee-14004-01,Energy,/rabanales,1.16,267.38,1586412219000,229.52
wibee-14004-01,Energy,/rabanales,1.18,268.47,1586415220000,226.76
wibee-14004-01,Energy,/rabanales,1.18,265.75,1586415520000,226.02
wibee-14004-01,Energy,/rabanales,1.18,269.28,1586413419000,227.8
wibee-14004-01,Energy,/rabanales,1.22,278.88,1586397814000,228.72
wibee-14004-01,Energy,/rabanales,1.24,282.92,1586398414000,228.48
wibee-14004-01,Energy,/rabanales,8.07,1829.82,1586433525000,226.62
wibee-14004-01,Energy,/rabanales,7.95,1786.84,1586438627000,224.64
wibee-14004-01,Energy,/rabanales,1.36,306.23,1586429624000,225.35
wibee-14004-01,Energy,/rabanales,1.26,285.85,1586426923000,225.97
wibee-14004-01,Energy,/rabanales,1.26,284.67,1586427824000,226.34
wibee-14004-01,Energy,/rabanales,1.98,447.5,1586429324000,225.52
wibee-14004-01,Energy,/rabanales,1.21,272.51,1586429924000,225.62
wibee-14004-01,Energy,/rabanales,1.27,285.52,1586435626000,224.93
wibee-14004-01,Energy,/rabanales,1.23,276.89,1586437127000,225.5
wibee-14004-01,Energy,/rabanales,2.43,545.76,1586456933000,224.32
wibee-14004-01,Energy,/rabanales,2.44,547.52,1586457533000,224.69
wibee-14004-01,Energy,/rabanales,1.7,379.01,1586458133000,223.54
wibee-14004-01,Energy,/rabanales,1.99,451.52,1586458734000,226.56
wibee-14004-01,Energy,/rabanales,3.07,694.73,1586460534000,226.11
wibee-14004-01,Energy,/rabanales,9.06,2043.57,1586461434000,225.67
wibee-14004-01,Energy,/rabanales,2.07,477.99,1586464135000,230.54
wibee-14004-01,Energy,/rabanales,2.57,576.5,1586456633000,224.69
wibee-14004-01,Energy,/rabanales,2.08,477.2,1586465036000,229.18
wibee-14004-01,Energy,/rabanales,1.41,319.47,1586475539000,226.6
wibee-14004-01,Energy,/rabanales,1.64,370.55,1586472838000,225.85
wibee-14004-01,Energy,/rabanales,1.78,403.49,1586476439000,226.64
wibee-14004-01,Energy,/rabanales,1.78,402.74,1586476739000,226.74
wibee-14004-01,Energy,/rabanales,1.61,365.11,1586478240000,226.45
wibee-14004-01,Energy,/rabanales,1.67,379.08,1586480040000,227.38
wibee-14004-01,Energy,/rabanales,1.62,370.34,1586481842000,227.91
wibee-14004-01,Energy,/rabanales,1.77,398.1,1586474339000,225.36
wibee-14004-01,Energy,/rabanales,1.78,402.3,1586475839000,226.47
wibee-14004-01,Energy,/rabanales,1.55,346.92,1586505849000,224.48
wibee-14004-01,Energy,/rabanales,1.19,272.61,1586496546000,229.18
wibee-14004-01,Energy,/rabanales,1.17,269.85,1586498346000,230.29
wibee-14004-01,Energy,/rabanales,1.17,267.31,1586499847000,227.59
wibee-14004-01,Energy,/rabanales,1.21,273.79,1586501047000,226.93
wibee-14004-01,Energy,/rabanales,1.22,277.27,1586501647000,227.19
wibee-14004-01,Energy,/rabanales,1.2,272.39,1586501947000,227.02
wibee-14004-01,Energy,/rabanales,1.18,270.94,1586497746000,229.2
wibee-14004-01,Energy,/rabanales,1.18,268.4,1586500147000,227.35
wibee-14004-01,Energy,/rabanales,18.84,4183.98,1586521454000,222.03
wibee-14004-01,Energy,/rabanales,7.33,1637.21,1586519953000,223.26
wibee-14004-01,Energy,/rabanales,7.36,1649.46,1586522654000,224.26
wibee-14004-01,Energy,/rabanales,1.82,408.32,1586518153000,223.98
wibee-14004-01,Energy,/rabanales,2.11,475.06,1586525655000,225.53
wibee-14004-01,Energy,/rabanales,1.24,277.72,1586516052000,223.92
wibee-14004-01,Energy,/rabanales,1.55,348.2,1586517852000,224.29
wibee-14004-01,Energy,/rabanales,1.2,267.88,1586519653000,224.16
wibee-14004-01,Energy,/rabanales,1.24,280.64,1586524154000,226.01
wibee-14004-01,Energy,/rabanales,19.68,4360.06,1586544561000,221.53
wibee-14004-01,Energy,/rabanales,2.79,629.89,1586536158000,226.04
wibee-14004-01,Energy,/rabanales,1.57,354.95,1586542760000,225.69
wibee-14004-01,Energy,/rabanales,2.29,518.21,1586546061000,226.33
wibee-14004-01,Energy,/rabanales,2.21,500.29,1586547862000,226.29
wibee-14004-01,Energy,/rabanales,2.16,488.07,1586548162000,226.35
wibee-14004-01,Energy,/rabanales,2.05,464.97,1586549963000,227.29
wibee-14004-01,Energy,/rabanales,1.81,412.77,1586550863000,228.55
wibee-14004-01,Energy,/rabanales,1.84,423.5,1586552964000,230.09
wibee-14004-01,Energy,/rabanales,1.38,314.81,1586569469000,227.33
wibee-14004-01,Energy,/rabanales,1.38,313.94,1586570669000,227.39
wibee-14004-01,Energy,/rabanales,1.3,296.07,1586571570000,228.02
wibee-14004-01,Energy,/rabanales,1.3,296.31,1586572770000,227.91
wibee-14004-01,Energy,/rabanales,1.27,291.07,1586573070000,228.45
wibee-14004-01,Energy,/rabanales,1.25,284.99,1586573370000,228.22
wibee-14004-01,Energy,/rabanales,1.23,283.36,1586573970000,227.89
wibee-14004-01,Energy,/rabanales,1.27,289.53,1586574270000,228.65
wibee-14004-01,Energy,/rabanales,1.23,281.97,1586575471000,228.51
wibee-14004-01,Energy,/rabanales,10.11,2278.53,1586597678000,225.43
wibee-14004-01,Energy,/rabanales,1.13,256.63,1586598578000,226.92
wibee-14004-01,Energy,/rabanales,1.26,285.01,1586600979000,227.04
wibee-14004-01,Energy,/rabanales,1.23,279.34,1586601279000,226.88
wibee-14004-01,Energy,/rabanales,1.17,265.72,1586602479000,227.66
wibee-14004-01,Energy,/rabanales,1.19,270.58,1586603680000,228.16
wibee-14004-01,Energy,/rabanales,1.28,289.25,1586608781000,226.55
wibee-14004-01,Energy,/rabanales,1.28,289.39,1586610282000,226.53
wibee-14004-01,Energy,/rabanales,1.32,299.4,1586609081000,226.62
wibee-14004-01,Energy,/rabanales,8.25,1868.39,1586616284000,226.37
